gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
TUBB8	NA	NA	NA	NA	0	NA	NA
ZMYND11	NA	NA	NA	NA	0	NA	NA
DIP2C	0.95	1.00442394033073	9	0.139206773376475	15	0.000475227285346609	0.716952093370695
PRR26	NA	NA	NA	NA	0	NA	NA
LARP4B	NA	NA	NA	NA	0	NA	NA
AL359878.1	NA	NA	NA	NA	0	NA	NA
GTPBP4	NA	NA	NA	NA	0	NA	NA
IDI2	NA	NA	NA	NA	0	NA	NA
IDI1	NA	NA	NA	NA	0	NA	NA
WDR37	0.95	1.00331719996727	2	0.176051439009782	2	0.0105680194610937	0.0865383315577342
ADARB2	NA	NA	NA	NA	0	NA	NA
PFKP	0.95	0.981209393297504	8	0.169635432917835	5	0.0169721588639013	0.0295874811249074
PITRM1	NA	NA	NA	NA	0	NA	NA
KLF6	NA	NA	NA	NA	0	NA	NA
AKR1E2	0.95	1.01101950832661	3	0.191074980307367	2	0.0322752242541243	0.00259645517319103
AKR1C1	NA	NA	NA	NA	0	NA	NA
AKR1C2	NA	NA	NA	NA	0	NA	NA
AKR1C3	NA	NA	NA	NA	0	NA	NA
AKR1CL1	0.95	0.97607388310598	16	0.110566459414643	35	0.0247495393671412	0.008479048687721
AKR1C4	0.95	1.00301516404477	5	0.181106694162509	12	8.41505707061876e-05	0.878760530756828
UCN3	0.95	0.982745110377425	15	0.118289335995818	28	0.0202537234966472	0.0173791878983359
TUBAL3	0.95	1.00400960625531	6	0.168355003477521	5	0.000189602424678922	0.818887366746208
NET1	NA	NA	NA	NA	0	NA	NA
CALML5	0.95	1.00345287380795	8	0.179303468967801	1	3.42673998388402e-05	0.922456235006738
CALML3	0.95	1.0083262758808	2	0.229518177667513	1	0.0216124710636633	0.0139741964858974
ASB13	0.95	0.990403900109053	8	0.167372048646788	8	0.0073671636726399	0.152750444000875
FAM208B	NA	NA	NA	NA	0	NA	NA
GDI2	NA	NA	NA	NA	0	NA	NA
ANKRD16	0.95	1.00989060213127	7	0.173695978730441	7	0.00146006312603124	0.525029040617109
FBXO18	0.95	0.99285193411161	7	0.198077629877151	1	0.00382486261024343	0.303305391409159
IL15RA	0.95	0.995380211259082	6	0.207909940665939	3	0.002221239207226	0.432964911632966
IL2RA	NA	NA	NA	NA	0	NA	NA
RBM17	NA	NA	NA	NA	0	NA	NA
PFKFB3	NA	NA	NA	NA	0	NA	NA
AL137145.1	0.95	1.00228461660214	11	0.148054320940626	11	0.00116952730026035	0.569473565220671
DKFZP667F0711	0.95	0.980499424775877	16	0.103357733472831	40	0.0248404035978829	0.00835780370764244
PRKCQ	0.95	1.00625758928417	2	0.21716484542028	3	0.0270330010929187	0.00590994581777745
SFMBT2	0.95	1.00072429449292	7	0.201359377565323	2	0.000156321778398566	0.835299515040717
ITIH5	0.95	0.994274306508116	19	0.0867502378418073	73	0.0214605385328909	0.0143183237029474
ITIH2	0.95	1.00705751605547	3	0.214326448303991	2	0.0152199079262767	0.0394664734114872
KIN	NA	NA	NA	NA	0	NA	NA
ATP5C1	NA	NA	NA	NA	0	NA	NA
TAF3	0.95	0.982275570906914	11	0.149137367158226	20	0.016620823606861	0.0313389747341172
GATA3	NA	NA	NA	NA	0	NA	NA
CELF2	0.95	1.00548792558224	6	0.195606608895091	1	0.000824459886539619	0.63296785534866
USP6NL	NA	NA	NA	NA	0	NA	NA
ECHDC3	0.95	0.939006036927924	25	0.0737177500318064	70	0.0672403629466581	1.14864422645854e-05
PROSER2	NA	NA	NA	NA	0	NA	NA
UPF2	0.95	1.01416611532422	10	0.14490096351794	11	0.000316493501596356	0.767348213191177
DHTKD1	NA	NA	NA	NA	0	NA	NA
SEC61A2	0.95	1.00463699058355	3	0.212152730407541	1	0.00755267326939799	0.147661278781514
NUDT5	0.95	0.959232173106916	17	0.130698791017746	20	0.0373397452327472	0.00117948353579192
CDC123	NA	NA	NA	NA	0	NA	NA
CAMK1D	0.95	0.985558465000937	12	0.136849953673281	17	0.0129022431884203	0.0581038608601026
CCDC3	NA	NA	NA	NA	0	NA	NA
OPTN	NA	NA	NA	NA	0	NA	NA
MCM10	NA	NA	NA	NA	0	NA	NA
UCMA	0.95	1.00261357927881	3	0.20879251555348	1	0.0063757226835336	0.18356339407994
PHYH	0.95	0.999619447833171	19	0.10373435989544	39	0.0159009057048968	0.0352722217299735
AL138764.1	0.95	0.98247498398567	12	0.140288770132942	19	0.0155021168395184	0.0376686139839354
SEPHS1	0.95	1.00316825972062	4	0.222045558976492	1	0.00197916120927844	0.45922563851631
BEND7	0.95	1.00320794863465	5	0.171427777947514	4	0.000478381322182816	0.7160547143291
PRPF18	0.95	1.00417741874834	3	0.20691457731854	1	0.0101252713267506	0.0934499827854906
RP11-295P9.3	NA	NA	NA	NA	0	NA	NA
FRMD4A	0.95	0.986484225023299	11	0.161000382044936	9	0.0100001860316126	0.0955090627787229
FAM107B	NA	NA	NA	NA	0	NA	NA
CDNF	NA	NA	NA	NA	0	NA	NA
HSPA14	NA	NA	NA	NA	0	NA	NA
SUV39H2	0.95	1.00253632692201	4	0.19298785513096	3	0.00159023972105281	0.507097312780616
DCLRE1C	0.95	0.986771521002685	14	0.141692323033886	16	0.0114150330684304	0.0747997650722752
MEIG1	NA	NA	NA	NA	0	NA	NA
OLAH	0.95	0.987638333141069	10	0.167690243583909	4	0.00908777160612561	0.112107088945129
ACBD7	NA	NA	NA	NA	0	NA	NA
C10orf111	0.95	0.996842384819716	9	0.171787481583228	6	0.00214304577233794	0.441188533557959
RPP38	0.95	0.99496441860768	7	0.186806647703372	3	0.0021816344827851	0.437100656867149
NMT2	NA	NA	NA	NA	0	NA	NA
FAM171A1	NA	NA	NA	NA	0	NA	NA
ITGA8	NA	NA	NA	NA	0	NA	NA
FAM188A	0.95	0.99985966041663	10	0.158444777591806	8	0.00120843395905098	0.56311776919681
PTER	NA	NA	NA	NA	0	NA	NA
C1QL3	0.95	1.0010785351254	9	0.161288242471064	12	0.00100475294339744	0.598045155901245
RSU1	NA	NA	NA	NA	0	NA	NA
CUBN	NA	NA	NA	NA	0	NA	NA
TRDMT1	NA	NA	NA	NA	0	NA	NA
VIM	0.95	0.991616377261826	10	0.162713417880841	6	0.00655021422036462	0.177659254537182
ST8SIA6	0.95	0.961388970194456	12	0.144774921345936	7	0.0377472129793364	0.00110711300187264
PTPLA	NA	NA	NA	NA	0	NA	NA
STAM	NA	NA	NA	NA	0	NA	NA
TMEM236	0.95	0.950142035175808	15	0.143001939092566	10	0.0483472181423527	0.000214215723399463
MRC1L1	0.95	1.00270997298106	2	0.20618357421513	2	0.0215290967843512	0.0141619788497289
TMEM236	NA	NA	NA	NA	0	NA	NA
MRC1	NA	NA	NA	NA	0	NA	NA
SLC39A12	NA	NA	NA	NA	0	NA	NA
CACNB2	NA	NA	NA	NA	0	NA	NA
NSUN6	NA	NA	NA	NA	0	NA	NA
ARL5B	NA	NA	NA	NA	0	NA	NA
C10orf112	NA	NA	NA	NA	0	NA	NA
PLXDC2	NA	NA	NA	NA	0	NA	NA
NEBL	NA	NA	NA	NA	0	NA	NA
C10orf113	0.95	0.992630259547594	8	0.163775395332617	4	0.00413613989278764	0.284384497397422
CASC10	0.95	0.968017958989035	21	0.0820357868150549	41	0.0402552211368241	0.000750069065195586
SKIDA1	NA	NA	NA	NA	0	NA	NA
MLLT10	0.95	1.00290558997444	4	0.187110617654396	2	0.00193937672097993	0.463778866652661
DNAJC1	NA	NA	NA	NA	0	NA	NA
EBLN1	0.95	1.00021228703733	13	0.127942497175054	11	0.00247738652731898	0.40758000550146
COMMD3	0.95	1.00525281622056	2	0.18358146715931	1	0.0167685668087104	0.0305897004472665
BMI1	0.95	0.995333972788929	8	0.158696844603341	1	0.00179426000716527	0.481015783945947
SPAG6	0.95	0.999308704540553	7	0.166425320680786	1	3.70760554717066e-05	0.919351325433481
PIP4K2A	NA	NA	NA	NA	0	NA	NA
ARMC3	NA	NA	NA	NA	0	NA	NA
MSRB2	0.95	0.985569849162169	10	0.148844017329185	7	0.010922418387848	0.0814026011741699
PTF1A	0.95	0.990231088873548	6	0.171219511883983	4	0.0071345492691825	0.159413683181556
C10orf115	NA	NA	NA	NA	0	NA	NA
C10orf67	NA	NA	NA	NA	0	NA	NA
OTUD1	0.95	0.994412308241314	7	0.172932022616748	3	0.00284502913299932	0.374774271828052
KIAA1217	NA	NA	NA	NA	0	NA	NA
AL353583.1	0.95	1.00176716360901	3	0.208391405315306	2	0.00221373511669344	0.43374395272114
ARHGAP21	NA	NA	NA	NA	0	NA	NA
PRTFDC1	NA	NA	NA	NA	0	NA	NA
ENKUR	0.95	0.979705251688458	15	0.127541361584719	14	0.0173802038336993	0.0276798320287338
THNSL1	NA	NA	NA	NA	0	NA	NA
