gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
TUBB8	0.5	0.998773895999216	11	0.21978749833055	8	0.00150266465774285	0.47686355260074
ZMYND11	0.5	0.987355370076339	15	0.230007054903427	12	0.0112662149316914	0.0508681816246436
DIP2C	NA	NA	NA	NA	0	NA	NA
PRR26	0.5	0.997488041644717	7	0.265508999437932	7	0.00101673145925467	0.558501972943605
LARP4B	NA	NA	NA	NA	0	NA	NA
AL359878.1	0.5	0.997074464524104	6	0.281076797945505	5	0.000620086800277177	0.647769225552352
GTPBP4	0.5	1.00038480632203	2	0.341789839620761	1	0.00505862244937333	0.191433675052064
IDI2	0.5	0.994573935454715	15	0.211138327207059	21	0.00640847001817389	0.141332240125329
IDI1	0.5	0.991081894478536	8	0.327436146661214	5	0.00600796839996369	0.154445795963672
WDR37	NA	NA	NA	NA	0	NA	NA
ADARB2	NA	NA	NA	NA	0	NA	NA
PFKP	0.5	0.996517815157524	9	0.262426181939838	9	0.00219958793489744	0.389347904015356
PITRM1	0.5	1.00316820592893	6	0.356059337505467	2	0.000831808971032989	0.596687757986883
KLF6	NA	NA	NA	NA	0	NA	NA
AKR1E2	0.5	0.996755782298387	6	0.344718373824871	2	0.000772906413326679	0.609993853597555
AKR1C1	NA	NA	NA	NA	0	NA	NA
AKR1C2	NA	NA	NA	NA	0	NA	NA
AKR1C3	NA	NA	NA	NA	0	NA	NA
AKR1CL1	0.5	0.999371406750583	6	0.358554924805283	4	0.00050495192863918	0.680147860280183
AKR1C4	NA	NA	NA	NA	0	NA	NA
UCN3	NA	NA	NA	NA	0	NA	NA
TUBAL3	0.5	1.00455245581755	10	0.280161192712017	11	0.000177905003736389	0.806700853283516
NET1	NA	NA	NA	NA	0	NA	NA
CALML5	0.5	0.997406992567382	4	0.342783263220381	1	5.85232500042165e-05	0.888395988762538
CALML3	0.5	0.999714764277008	4	0.308796182502246	2	0.000412894667106723	0.709309215198456
ASB13	NA	NA	NA	NA	0	NA	NA
FAM208B	0.5	1.00108243493308	4	0.355079852933439	2	0.00120805543537233	0.523620178690799
GDI2	NA	NA	NA	NA	0	NA	NA
ANKRD16	0.5	1.00047802190804	2	0.336166836137998	1	0.0069709424906903	0.124966729400296
FBXO18	0.5	0.945787723776555	22	0.154277840352487	70	0.0570382437712866	8.76789767204954e-06
IL15RA	NA	NA	NA	NA	0	NA	NA
IL2RA	NA	NA	NA	NA	0	NA	NA
RBM17	NA	NA	NA	NA	0	NA	NA
PFKFB3	0.5	1.0006164234072	2	0.389682949295304	1	0.00336390007892569	0.286953006833142
AL137145.1	0.5	1.00573372185392	7	0.283567079635777	6	7.33686888033034e-05	0.87514324709108
DKFZP667F0711	NA	NA	NA	NA	0	NA	NA
PRKCQ	0.5	0.994979702668971	8	0.2927894269812	2	0.00213252131314176	0.39668217729174
SFMBT2	0.5	1.00260684735465	11	0.269345574613649	15	0.00131609879669765	0.505601432493771
ITIH5	0.5	1.00259925778363	8	0.295670292893215	9	1.10821453535442e-05	0.951305927160118
ITIH2	0.5	1.0032093734942	3	0.357101674592246	1	0.00874912290566695	0.0855042847463148
KIN	0.5	1.01331162616292	3	0.332322014698266	5	0.0287174181164348	0.00174044991583229
ATP5C1	NA	NA	NA	NA	0	NA	NA
TAF3	0.5	1.00208132257155	7	0.287158787128081	9	0.00018670767606584	0.802072926223401
GATA3	0.5	1.00293825978499	2	0.390182248652222	3	0.00491448150277694	0.197900243220198
CELF2	0.5	1.00455104551098	4	0.336189108994491	2	0.00466140286267242	0.209883174999731
USP6NL	0.5	0.984720336650788	14	0.227519331321882	25	0.0143452103049014	0.0274523380075672
ECHDC3	0.5	0.993876857255158	7	0.318438469748808	3	0.00328216441367425	0.292894978956095
PROSER2	NA	NA	NA	NA	0	NA	NA
UPF2	NA	NA	NA	NA	0	NA	NA
DHTKD1	NA	NA	NA	NA	0	NA	NA
SEC61A2	NA	NA	NA	NA	0	NA	NA
NUDT5	0.5	0.986280566381121	14	0.24051156927655	16	0.013237842701229	0.0342076836301073
