gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
TUBB8	NA	NA	NA	NA	0	NA	NA
ZMYND11	NA	NA	NA	NA	0	NA	NA
DIP2C	NA	NA	NA	NA	0	NA	NA
PRR26	0.95	0.987763240964473	7	0.188880435727149	3	0.00895967514600553	0.130923371296102
LARP4B	0.95	1.00496293414316	14	0.161186716401838	15	0.00234814021050019	0.440125591111366
AL359878.1	NA	NA	NA	NA	0	NA	NA
GTPBP4	NA	NA	NA	NA	0	NA	NA
IDI2	0.95	0.980667213950272	13	0.137175951867714	14	0.0164142492535526	0.0405299634357413
IDI1	NA	NA	NA	NA	0	NA	NA
WDR37	NA	NA	NA	NA	0	NA	NA
ADARB2	0.95	0.98778027959286	8	0.181152692772474	6	0.00842927799868427	0.142952488401955
PFKP	NA	NA	NA	NA	0	NA	NA
PITRM1	0.95	1.01074805337963	3	0.193935006001866	1	0.0333296765016623	0.00337430016100076
KLF6	0.95	0.988000311110917	10	0.142112552095043	13	0.00939317342102393	0.121923840495442
AKR1E2	NA	NA	NA	NA	0	NA	NA
AKR1C1	NA	NA	NA	NA	0	NA	NA
AKR1C2	NA	NA	NA	NA	0	NA	NA
AKR1C3	NA	NA	NA	NA	0	NA	NA
AKR1CL1	NA	NA	NA	NA	0	NA	NA
AKR1C4	0.95	0.994576620740001	9	0.157344550321801	11	0.0038134282722189	0.325040950417556
UCN3	NA	NA	NA	NA	0	NA	NA
TUBAL3	NA	NA	NA	NA	0	NA	NA
NET1	NA	NA	NA	NA	0	NA	NA
CALML5	NA	NA	NA	NA	0	NA	NA
CALML3	0.95	0.998943396909373	6	0.173827684423817	5	0.00042534524938892	0.742607382954095
ASB13	NA	NA	NA	NA	0	NA	NA
FAM208B	NA	NA	NA	NA	0	NA	NA
GDI2	0.95	0.995663936563485	11	0.154212618281972	14	0.00537646430973716	0.242394388098632
ANKRD16	NA	NA	NA	NA	0	NA	NA
FBXO18	0.95	1.00602214915548	4	0.197991030663408	3	0.00346528379164742	0.348207919130301
IL15RA	NA	NA	NA	NA	0	NA	NA
IL2RA	NA	NA	NA	NA	0	NA	NA
RBM17	0.95	1.0155349329337	2	0.229906853913458	1	0.0474319734434964	0.000448457473594611
PFKFB3	0.95	1.0003759743092	2	0.225079323773342	3	0.00349572005034459	0.346095974214556
AL137145.1	0.95	0.9965623748805	6	0.192074917486977	3	0.000945815415703737	0.624294120886135
DKFZP667F0711	0.95	1.00404344104135	7	0.181665021384665	4	0.000110604969298187	0.867014898533699
PRKCQ	0.95	1.00185044246238	9	0.155109727309856	10	0.00157737845390318	0.526995268162128
SFMBT2	NA	NA	NA	NA	0	NA	NA
ITIH5	NA	NA	NA	NA	0	NA	NA
ITIH2	0.95	0.995641499379253	7	0.188491566473834	7	0.00321627163661994	0.366164135900488
KIN	0.95	0.962410882540858	15	0.153814417856225	14	0.0344872368675841	0.00285656150048073
ATP5C1	NA	NA	NA	NA	0	NA	NA
TAF3	0.95	1.00322811323841	5	0.193232086397703	2	0.00118682182084094	0.583232011753715
GATA3	NA	NA	NA	NA	0	NA	NA
CELF2	0.95	1.00033177253337	3	0.20586318407186	2	0.00062397673397606	0.690793410077246
USP6NL	NA	NA	NA	NA	0	NA	NA
ECHDC3	NA	NA	NA	NA	0	NA	NA
PROSER2	0.95	1.00300800924999	9	0.18220550094572	8	0.000119275773759911	0.861950692956417
UPF2	NA	NA	NA	NA	0	NA	NA
DHTKD1	NA	NA	NA	NA	0	NA	NA
SEC61A2	NA	NA	NA	NA	0	NA	NA
NUDT5	NA	NA	NA	NA	0	NA	NA
CDC123	0.95	0.999512160981701	13	0.153743364882739	16	0.00611990636299712	0.212227252824241
CAMK1D	NA	NA	NA	NA	0	NA	NA
CCDC3	NA	NA	NA	NA	0	NA	NA
OPTN	0.95	0.940268203770749	15	0.138147103993208	28	0.0562331674748937	0.000127948277124402
MCM10	0.95	0.99451367380806	5	0.189042092691392	1	0.00161908631182316	0.5215779715609
UCMA	NA	NA	NA	NA	0	NA	NA
PHYH	NA	NA	NA	NA	0	NA	NA
AL138764.1	0.95	1.00194802554097	2	0.227399124384753	1	0.00655060832262536	0.196788840970609
SEPHS1	NA	NA	NA	NA	0	NA	NA
BEND7	0.95	0.988366631189861	7	0.20299042459202	3	0.00829439507667508	0.14620505863626
PRPF18	NA	NA	NA	NA	0	NA	NA
RP11-295P9.3	NA	NA	NA	NA	0	NA	NA
FRMD4A	NA	NA	NA	NA	0	NA	NA
FAM107B	0.95	1.01457943444155	2	0.225325013388806	1	0.0609443774180204	6.53678008153594e-05
CDNF	NA	NA	NA	NA	0	NA	NA
HSPA14	NA	NA	NA	NA	0	NA	NA
SUV39H2	NA	NA	NA	NA	0	NA	NA
DCLRE1C	0.95	1.00184219278379	5	0.214224112144046	1	0.000461975228895567	0.732159512403933
MEIG1	NA	NA	NA	NA	0	NA	NA
OLAH	0.95	0.986012638086803	18	0.111726115306643	35	0.0230429573886516	0.0150570746280051
ACBD7	NA	NA	NA	NA	0	NA	NA
C10orf111	NA	NA	NA	NA	0	NA	NA
RPP38	0.95	0.989668680569067	7	0.193815212671301	1	0.00674045741595253	0.190403083477677
NMT2	0.95	0.985030317468833	11	0.163927967464577	11	0.0115436144871609	0.0862323188301411
FAM171A1	0.95	1.00732645385779	5	0.188347843430166	8	0.000170961786073515	0.835081502843754
ITGA8	0.95	0.986808013902709	13	0.149717133929701	11	0.0123429644590753	0.0760003043021988
FAM188A	NA	NA	NA	NA	0	NA	NA
PTER	NA	NA	NA	NA	0	NA	NA
C1QL3	NA	NA	NA	NA	0	NA	NA
RSU1	0.95	1.0113497223625	4	0.183479145104043	5	0.00362539948192105	0.337288333032333
CUBN	NA	NA	NA	NA	0	NA	NA
TRDMT1	NA	NA	NA	NA	0	NA	NA
VIM	NA	NA	NA	NA	0	NA	NA
ST8SIA6	NA	NA	NA	NA	0	NA	NA
PTPLA	0.95	1.00611256076517	4	0.181867070497837	3	0.00417084671825048	0.303323884069936
STAM	0.95	1.00346937435381	6	0.182478778305923	3	0.000778927975871041	0.656717440096794
TMEM236	NA	NA	NA	NA	0	NA	NA
MRC1L1	NA	NA	NA	NA	0	NA	NA
TMEM236	NA	NA	NA	NA	0	NA	NA
MRC1	NA	NA	NA	NA	0	NA	NA
SLC39A12	0.95	0.984863075287011	8	0.175521823409481	15	0.0116691886229677	0.0845316074773706
CACNB2	NA	NA	NA	NA	0	NA	NA
NSUN6	NA	NA	NA	NA	0	NA	NA
ARL5B	0.95	0.999735989364343	3	0.216646183435072	2	0.00120794142526037	0.57989841663626
C10orf112	0.95	0.998714593890497	7	0.196593497757223	2	0.000197899607216955	0.822763183711275
PLXDC2	NA	NA	NA	NA	0	NA	NA
NEBL	0.95	0.946912587733953	29	0.0835754743893305	51	0.0617075629501122	5.86258427482439e-05
C10orf113	NA	NA	NA	NA	0	NA	NA
CASC10	NA	NA	NA	NA	0	NA	NA
SKIDA1	0.95	0.99050612808963	8	0.169992067242734	7	0.00564698875085715	0.230857083373568
MLLT10	NA	NA	NA	NA	0	NA	NA
DNAJC1	0.95	0.9874204518602	12	0.132064948433565	12	0.0125967109757047	0.0730303344632609
EBLN1	0.95	0.989554336898246	11	0.155272070802876	4	0.00680425834914811	0.188311338067656
COMMD3	0.95	1.00090990955143	8	0.150295146282751	3	0.000110730148605256	0.866940362602876
BMI1	0.95	0.98586259020607	18	0.123052011135434	15	0.0159411919078508	0.043556615255321
SPAG6	NA	NA	NA	NA	0	NA	NA
PIP4K2A	NA	NA	NA	NA	0	NA	NA
ARMC3	NA	NA	NA	NA	0	NA	NA
MSRB2	0.95	0.999708035804072	24	0.0758825169904439	47	0.0156662868807707	0.0454231461440579
PTF1A	NA	NA	NA	NA	0	NA	NA
C10orf115	NA	NA	NA	NA	0	NA	NA
C10orf67	NA	NA	NA	NA	0	NA	NA
OTUD1	NA	NA	NA	NA	0	NA	NA
KIAA1217	0.95	0.985415240626018	11	0.154041833101722	12	0.0127299321711834	0.0715208347526185
AL353583.1	0.95	0.983773999415619	10	0.152144939929751	8	0.0126394748018881	0.0725421196325086
ARHGAP21	NA	NA	NA	NA	0	NA	NA
PRTFDC1	0.95	1.00598083885777	5	0.199363121596826	4	0.00190936340363917	0.486396711272172
ENKUR	0.95	0.994232754138597	6	0.169479284323488	6	0.00234412498462199	0.440517242282665
THNSL1	NA	NA	NA	NA	0	NA	NA
GPR158	NA	NA	NA	NA	0	NA	NA
MYO3A	NA	NA	NA	NA	0	NA	NA
GAD2	NA	NA	NA	NA	0	NA	NA
APBB1IP	0.95	0.997006645730092	7	0.171806012911524	7	0.00111520128667349	0.594831544400785
PDSS1	0.95	1.00457140128045	16	0.118254483162044	30	0.0103703515711204	0.104031852691886
ABI1	NA	NA	NA	NA	0	NA	NA
