gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
TUBB8	NA	NA	NA	NA	0	NA	NA
ZMYND11	0.95	1.00174956074546	5	0.150869286965329	1	0.000981312786118408	0.552997963220994
DIP2C	0.95	0.989570860877874	14	0.1196400255891	13	0.0102722472187744	0.0543585740773655
PRR26	NA	NA	NA	NA	0	NA	NA
LARP4B	0.95	0.997240281348834	4	0.177887026782036	1	0.000269808581578227	0.75577798160308
AL359878.1	NA	NA	NA	NA	0	NA	NA
GTPBP4	NA	NA	NA	NA	0	NA	NA
IDI2	NA	NA	NA	NA	0	NA	NA
IDI1	NA	NA	NA	NA	0	NA	NA
WDR37	NA	NA	NA	NA	0	NA	NA
ADARB2	NA	NA	NA	NA	0	NA	NA
PFKP	0.95	1.00036947470961	5	0.201730037431239	1	0.000192312439697692	0.792870717750201
PITRM1	NA	NA	NA	NA	0	NA	NA
KLF6	0.95	1.00083982855005	5	0.175753449844943	1	0.000141872604098062	0.821564909702441
AKR1E2	NA	NA	NA	NA	0	NA	NA
AKR1C1	0.95	1.00301859318878	3	0.17433573228832	1	0.00490272765068163	0.184381064564988
AKR1C2	NA	NA	NA	NA	0	NA	NA
AKR1C3	NA	NA	NA	NA	0	NA	NA
AKR1CL1	NA	NA	NA	NA	0	NA	NA
AKR1C4	NA	NA	NA	NA	0	NA	NA
UCN3	NA	NA	NA	NA	0	NA	NA
TUBAL3	0.95	1.00675406014251	10	0.115276628723112	26	0.00182784471192273	0.418017274073859
NET1	0.95	1.00707554212122	10	0.122647949327514	18	0.000416016299067537	0.699326899314367
CALML5	NA	NA	NA	NA	0	NA	NA
CALML3	NA	NA	NA	NA	0	NA	NA
ASB13	0.95	0.99623900750793	9	0.140207485803291	8	0.00253047853383957	0.340558587711604
FAM208B	NA	NA	NA	NA	0	NA	NA
GDI2	0.95	0.978953961920374	16	0.0931603578156445	43	0.0230277589083924	0.00385258898038502
ANKRD16	0.95	0.995676911413877	6	0.173505444017804	3	0.00211445977729612	0.383692630965521
FBXO18	0.95	1.00140432839578	6	0.169371664852392	1	0.000278975067149698	0.751797697103875
IL15RA	NA	NA	NA	NA	0	NA	NA
IL2RA	NA	NA	NA	NA	0	NA	NA
RBM17	0.95	0.997888063984775	3	0.222317961416255	1	2.15853421606071e-05	0.92990180621306
PFKFB3	0.95	0.991609014942893	6	0.165528307451762	3	0.00573819511239607	0.150905759932709
AL137145.1	NA	NA	NA	NA	0	NA	NA
DKFZP667F0711	0.95	0.993714105188176	23	0.0757299775398587	60	0.0209149448394642	0.00590995600264154
PRKCQ	NA	NA	NA	NA	0	NA	NA
SFMBT2	NA	NA	NA	NA	0	NA	NA
ITIH5	NA	NA	NA	NA	0	NA	NA
ITIH2	0.95	1.00033002083963	5	0.156318760390673	4	0.000207020485887015	0.785282241411718
KIN	0.95	0.998292548959741	4	0.179324890344835	1	1.0993167838301e-05	0.949943291824851
ATP5C1	NA	NA	NA	NA	0	NA	NA
TAF3	0.95	0.981574136965649	10	0.140103165551301	11	0.0157174354473384	0.0171645750472821
GATA3	NA	NA	NA	NA	0	NA	NA
CELF2	0.95	0.984157820876311	8	0.163403089325224	2	0.0168641687584063	0.0135382327196446
USP6NL	NA	NA	NA	NA	0	NA	NA
ECHDC3	0.95	0.987465310095827	16	0.103327631755682	30	0.0144945509459739	0.022145242483777
PROSER2	0.95	0.999262652612618	10	0.164024634826331	3	0.00113020851558773	0.524308786990711
UPF2	NA	NA	NA	NA	0	NA	NA
DHTKD1	NA	NA	NA	NA	0	NA	NA
SEC61A2	0.95	1.00387821096928	3	0.186030826822086	2	0.00457491728298815	0.199794838451275
NUDT5	0.95	0.997614395399059	14	0.118152773537009	21	0.00465967907873541	0.195670011495281
CDC123	NA	NA	NA	NA	0	NA	NA
CAMK1D	NA	NA	NA	NA	0	NA	NA
CCDC3	0.95	0.975837832578994	13	0.126323870030658	13	0.0214748917796085	0.00527505470535581
OPTN	0.95	0.993486041175515	8	0.139135654071437	11	0.00494257344579753	0.182603248739259
MCM10	NA	NA	NA	NA	0	NA	NA
UCMA	NA	NA	NA	NA	0	NA	NA
PHYH	NA	NA	NA	NA	0	NA	NA
AL138764.1	0.95	0.997310798570239	5	0.164089617202686	4	0.000767126199135456	0.599917347995904
SEPHS1	NA	NA	NA	NA	0	NA	NA
BEND7	NA	NA	NA	NA	0	NA	NA
PRPF18	NA	NA	NA	NA	0	NA	NA
RP11-295P9.3	NA	NA	NA	NA	0	NA	NA
FRMD4A	0.95	1.00652053764936	6	0.151898579233233	9	0.000467823947030802	0.682115392973724
FAM107B	0.95	0.991328279638529	10	0.126979854228191	14	0.00785171756322097	0.0927517106028051
CDNF	NA	NA	NA	NA	0	NA	NA
HSPA14	0.95	0.996665600344149	8	0.133134675139282	12	0.00178583521511624	0.42342305261919
SUV39H2	NA	NA	NA	NA	0	NA	NA
DCLRE1C	NA	NA	NA	NA	0	NA	NA
MEIG1	NA	NA	NA	NA	0	NA	NA
OLAH	NA	NA	NA	NA	0	NA	NA
ACBD7	NA	NA	NA	NA	0	NA	NA
C10orf111	0.95	0.991855404834911	13	0.105938912625757	22	0.0100170318160414	0.0574600366924737
RPP38	0.95	0.967044337585454	19	0.100836218090738	29	0.0314998684902052	0.000705598455258274
NMT2	NA	NA	NA	NA	0	NA	NA
FAM171A1	0.95	0.998231479634188	6	0.143897703043998	4	0.000644186801088645	0.630771777094464
ITGA8	0.95	1.00195913576768	5	0.177138236491331	1	7.31370717456033e-07	0.987080826280892
