gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
TUBB8	NA	NA	NA	NA	0	NA	NA
ZMYND11	NA	NA	NA	NA	0	NA	NA
DIP2C	0.5	1.00400109783691	9	0.264492869415302	15	0.000234623283324908	0.79894121857917
PRR26	0.5	0.999188140643732	3	0.360004039626565	2	0.0014574289768711	0.525403353891959
LARP4B	NA	NA	NA	NA	0	NA	NA
AL359878.1	NA	NA	NA	NA	0	NA	NA
GTPBP4	NA	NA	NA	NA	0	NA	NA
IDI2	NA	NA	NA	NA	0	NA	NA
IDI1	NA	NA	NA	NA	0	NA	NA
WDR37	0.5	1.0030260131611	2	0.334497734118586	3	0.01159329885853	0.0725535018568971
ADARB2	NA	NA	NA	NA	0	NA	NA
PFKP	0.5	0.981580724925791	9	0.307657957305076	6	0.0162288077385163	0.0334207633790356
PITRM1	NA	NA	NA	NA	0	NA	NA
KLF6	NA	NA	NA	NA	0	NA	NA
AKR1E2	0.5	1.01090035680423	3	0.363042462583998	2	0.0340675929586125	0.00196285858001767
AKR1C1	NA	NA	NA	NA	0	NA	NA
AKR1C2	0.5	1.01383998704249	4	0.353557711479942	4	0.0107661282293231	0.0836259030649833
AKR1C3	NA	NA	NA	NA	0	NA	NA
AKR1CL1	0.5	0.973931973975035	17	0.20052798206634	43	0.0264158122967155	0.00651435246726721
AKR1C4	0.5	1.00136747119461	8	0.299282996568968	24	0.000709422114275577	0.657785191537121
UCN3	0.5	0.977969968464329	15	0.224749738392053	34	0.0222527408440924	0.0126143561715628
TUBAL3	0.5	1.00382675331329	6	0.319874506607289	5	0.000469837546052859	0.718493395215634
NET1	NA	NA	NA	NA	0	NA	NA
CALML5	0.5	1.00453072275098	7	0.356898163378952	1	0.00124661036858934	0.557012457164161
CALML3	NA	NA	NA	NA	0	NA	NA
ASB13	0.5	0.989343438826354	9	0.303552988375829	11	0.00838351019131785	0.127079846835066
FAM208B	NA	NA	NA	NA	0	NA	NA
GDI2	NA	NA	NA	NA	0	NA	NA
ANKRD16	0.5	1.01031067258166	7	0.330022359587837	8	0.0027280975293259	0.384787243284956
FBXO18	0.5	0.994547749795322	8	0.35924192220709	3	0.00259846180423845	0.396337103681024
IL15RA	0.5	0.995555394163813	7	0.377074214675919	5	0.00226654077561825	0.428306547799131
IL2RA	NA	NA	NA	NA	0	NA	NA
RBM17	NA	NA	NA	NA	0	NA	NA
PFKFB3	NA	NA	NA	NA	0	NA	NA
AL137145.1	0.5	1.00211344343435	11	0.281303209787189	15	0.000759606140002404	0.646680200872508
DKFZP667F0711	0.5	0.978395229478809	16	0.19637969359838	42	0.0242841893063899	0.00912862141423965
PRKCQ	0.5	1.00616162254827	2	0.412613206298532	4	0.0278301582621207	0.00521252017309681
SFMBT2	0.5	1.00142263059038	7	0.382582817374115	3	2.38549776202989e-08	0.997950834590587
ITIH5	0.5	0.99501712933573	19	0.164825451899434	77	0.0191932551446239	0.0206209201993444
ITIH2	0.5	1.00684955933827	4	0.388711462855734	2	0.0113891188165003	0.0751324346591547
KIN	NA	NA	NA	NA	0	NA	NA
ATP5C1	NA	NA	NA	NA	0	NA	NA
TAF3	0.5	0.98160961590273	11	0.283360997600629	20	0.0161566883695676	0.0338191275056888
GATA3	NA	NA	NA	NA	0	NA	NA
CELF2	0.5	1.00610480198816	6	0.371652556900673	1	0.00204421468407475	0.451930741997041
USP6NL	NA	NA	NA	NA	0	NA	NA
ECHDC3	0.5	0.936367419865499	25	0.140063725060432	80	0.0667068277265983	1.2478435041598e-05
PROSER2	NA	NA	NA	NA	0	NA	NA
UPF2	0.5	1.01304902553778	10	0.275311830684086	13	0.000633345541181855	0.675552266319764
DHTKD1	0.5	1.00219373778768	5	0.371208589214365	7	0.000176634159582892	0.825087605964592
SEC61A2	0.5	1.00435076733144	3	0.403090187774328	2	0.00938240171077855	0.106427170752638
NUDT5	0.5	0.965373307004339	17	0.248327702933717	24	0.0312004746011376	0.00307161024277016
CDC123	NA	NA	NA	NA	0	NA	NA
CAMK1D	0.5	0.984871068799679	12	0.260014911979234	20	0.0126509042255226	0.0606213930724111
CCDC3	NA	NA	NA	NA	0	NA	NA
OPTN	NA	NA	NA	NA	0	NA	NA
MCM10	NA	NA	NA	NA	0	NA	NA
UCMA	0.5	1.00260731430821	2	0.415595223880972	1	0.0134337753998787	0.0531362795633654
PHYH	0.5	0.995422570998335	19	0.197095283801336	45	0.0158051687493714	0.035832663573831
AL138764.1	0.5	0.981754343603246	14	0.242869214648129	31	0.0168965019448073	0.0299558845364217
SEPHS1	0.5	1.00350477401623	4	0.421886562055334	1	0.00367744599664118	0.312829878903158
BEND7	0.5	1.00315564502366	5	0.325712778100278	4	0.000993116978253603	0.600173845377215
PRPF18	0.5	1.00455223108358	3	0.393137696905227	1	0.0138894161227528	0.0492339593298343
RP11-295P9.3	NA	NA	NA	NA	0	NA	NA
FRMD4A	0.5	0.987527792940811	11	0.305900725885378	9	0.00893397588339808	0.115203151865986
FAM107B	NA	NA	NA	NA	0	NA	NA
CDNF	NA	NA	NA	NA	0	NA	NA
HSPA14	NA	NA	NA	NA	0	NA	NA
SUV39H2	0.5	1.00232283683269	4	0.366676924748824	3	0.00210970400873726	0.444768005354709
DCLRE1C	0.5	0.983019244038811	14	0.269215413764383	19	0.0139596769233477	0.0486595402406831
MEIG1	NA	NA	NA	NA	0	NA	NA
OLAH	0.5	0.990594615298426	10	0.318611462809427	6	0.00638404954026641	0.18327655774355
ACBD7	NA	NA	NA	NA	0	NA	NA
C10orf111	0.5	0.996618346731913	9	0.326396215008133	7	0.00174438187037776	0.487182168316536
RPP38	0.5	0.994221565299075	10	0.308702301492521	9	0.00387076123869045	0.300416457422271
NMT2	NA	NA	NA	NA	0	NA	NA
FAM171A1	NA	NA	NA	NA	0	NA	NA
ITGA8	0.5	1.00335824264976	6	0.298149144165467	13	0.000104807133099254	0.864823517401674
FAM188A	0.5	0.99954254119063	10	0.301045077424432	8	0.00092312467392727	0.61332436535919
PTER	NA	NA	NA	NA	0	NA	NA
C1QL3	0.5	1.00098393673869	9	0.306447660695021	15	0.000826739858443138	0.6324979814384
RSU1	NA	NA	NA	NA	0	NA	NA
CUBN	NA	NA	NA	NA	0	NA	NA
TRDMT1	NA	NA	NA	NA	0	NA	NA
VIM	0.5	0.990838911051386	11	0.295103899641024	11	0.00715498860927252	0.158815207773012
ST8SIA6	0.5	0.966101895329739	12	0.275072350557278	8	0.0328424145412876	0.00237632627228302
PTPLA	NA	NA	NA	NA	0	NA	NA
STAM	NA	NA	NA	NA	0	NA	NA
TMEM236	0.5	0.954324973310147	15	0.271703684275876	12	0.0443366750930591	0.000398487908456914
MRC1L1	0.5	1.00268719398696	2	0.391748791008748	2	0.0228785606470325	0.0114156250206371
TMEM236	NA	NA	NA	NA	0	NA	NA
MRC1	NA	NA	NA	NA	0	NA	NA
SLC39A12	0.5	1.01077170771508	11	0.246799595692179	25	0.00016549055828835	0.830609014025133
CACNB2	NA	NA	NA	NA	0	NA	NA
NSUN6	NA	NA	NA	NA	0	NA	NA
ARL5B	NA	NA	NA	NA	0	NA	NA
C10orf112	NA	NA	NA	NA	0	NA	NA
PLXDC2	NA	NA	NA	NA	0	NA	NA
NEBL	NA	NA	NA	NA	0	NA	NA
C10orf113	0.5	0.99381417995233	8	0.311173251131972	5	0.0030215194448491	0.360337519691893
CASC10	0.5	0.964687926042293	21	0.155867994948604	54	0.0401933022589008	0.000757308117897908
SKIDA1	NA	NA	NA	NA	0	NA	NA
MLLT10	0.5	1.00272557068203	4	0.355510173543351	2	0.00258111385879498	0.39792026033296
DNAJC1	NA	NA	NA	NA	0	NA	NA
EBLN1	0.5	1.00048812292279	14	0.232041895117827	15	0.0024482603001655	0.410353827070615
COMMD3	0.5	1.00535011601613	2	0.348804787602688	1	0.0196825775409558	0.0190542472286707
BMI1	0.5	0.995848514446473	8	0.301524004746348	2	0.00130275554626515	0.548257862239443
SPAG6	0.5	1.00003630885189	7	0.316208109293494	2	2.96627064282367e-05	0.927838883212736
PIP4K2A	NA	NA	NA	NA	0	NA	NA
ARMC3	NA	NA	NA	NA	0	NA	NA
MSRB2	0.5	0.985223661702761	10	0.282803632925451	8	0.011248274945873	0.0769683612494425
PTF1A	0.5	0.989892304879813	6	0.325317072579568	4	0.00809187199891138	0.133916079262226
C10orf115	NA	NA	NA	NA	0	NA	NA
C10orf67	NA	NA	NA	NA	0	NA	NA
OTUD1	0.5	0.995276062868373	7	0.32857084297182	4	0.00201922060904179	0.454711850811418
KIAA1217	NA	NA	NA	NA	0	NA	NA
AL353583.1	0.5	1.00150362664847	4	0.377947419218101	2	0.00126969878699642	0.553380737165595
ARHGAP21	NA	NA	NA	NA	0	NA	NA
PRTFDC1	NA	NA	NA	NA	0	NA	NA
