gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
TUBB8	0.5	1.00019804174635	11	0.259388456846001	13	0.000678953678240099	0.661364871023661
ZMYND11	0.5	1.00526484590527	10	0.263757747207987	10	2.19403497434698e-06	0.980137826230414
DIP2C	NA	NA	NA	NA	0	NA	NA
PRR26	0.5	0.996933475781631	6	0.339605864311041	9	0.000875107574121217	0.618963863297741
LARP4B	0.5	0.96481004197329	23	0.171744158690395	54	0.0469562039810428	0.000227782634621166
AL359878.1	NA	NA	NA	NA	0	NA	NA
GTPBP4	NA	NA	NA	NA	0	NA	NA
IDI2	NA	NA	NA	NA	0	NA	NA
IDI1	NA	NA	NA	NA	0	NA	NA
WDR37	NA	NA	NA	NA	0	NA	NA
ADARB2	0.5	1.01115601969096	12	0.279767463292805	19	0.00193066224820753	0.459981255518239
PFKP	NA	NA	NA	NA	0	NA	NA
PITRM1	0.5	0.999484214698557	11	0.320305205471818	8	0.00179871288549767	0.475747761155767
KLF6	NA	NA	NA	NA	0	NA	NA
AKR1E2	0.5	0.98000419229312	13	0.270502420381611	20	0.0169923805136171	0.027780786058745
AKR1C1	0.5	0.990446980856822	7	0.362037286917657	6	0.00618798935663909	0.185432022976503
AKR1C2	0.5	0.957657752699858	19	0.25095820150534	17	0.0397782019448162	0.000708414657337473
AKR1C3	0.5	1.00323114753247	6	0.353496801159982	5	0.000132868677029181	0.84637387796137
AKR1CL1	0.5	0.99788230759193	12	0.270423104060779	22	0.00397085103498634	0.289058577885066
AKR1C4	0.5	0.912272627098397	30	0.132015916389018	97	0.091915213067864	1.79852656451888e-07
UCN3	NA	NA	NA	NA	0	NA	NA
TUBAL3	NA	NA	NA	NA	0	NA	NA
NET1	0.5	0.983921645043741	11	0.272714544419861	17	0.0131081526243062	0.0535218289745653
CALML5	0.5	0.984798879091427	9	0.318579143214509	5	0.0128888536722127	0.0555739024527663
CALML3	NA	NA	NA	NA	0	NA	NA
ASB13	0.5	1.00271952942933	4	0.345663959896071	2	0.0013089882725094	0.542986785411481
FAM208B	NA	NA	NA	NA	0	NA	NA
GDI2	NA	NA	NA	NA	0	NA	NA
ANKRD16	NA	NA	NA	NA	0	NA	NA
FBXO18	NA	NA	NA	NA	0	NA	NA
IL15RA	0.5	0.987930060842882	6	0.410765983545379	2	0.0108499589664093	0.0791693239119533
