gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
TUBB8	0.05	0.999109788111518	14	1.91159957460854	23	0.000900913386190969	0.581824483123699
ZMYND11	0.05	0.993386406424006	18	2.00048406597309	43	0.00536617027505977	0.17843845379816
DIP2C	NA	NA	NA	NA	0	NA	NA
PRR26	0.05	0.995390997893013	8	2.53441205643306	11	0.00166450348301742	0.454029535479782
LARP4B	0.05	1.00268359650065	15	1.84704413117961	90	0.00178613231211717	0.437978970155941
AL359878.1	0.05	0.9987059347881	6	2.81076797945505	8	0.000413834865219943	0.708993438989578
GTPBP4	0.05	1.00008909609921	4	3.11426172281124	3	0.00481292261459206	0.202609853787239
IDI2	0.05	0.999429353227371	15	2.11138327207059	38	0.000802514401270979	0.603227925212572
IDI1	0.05	0.991034552247455	12	2.71843241399578	22	0.00604915041037099	0.153036068208608
WDR37	0.05	0.999176244160242	10	2.15368842424542	57	0.000339284038021098	0.735424974606229
ADARB2	NA	NA	NA	NA	0	NA	NA
PFKP	0.05	0.995365489984268	9	2.62426181939837	18	0.00175398151816339	0.442135510610886
PITRM1	0.05	0.996327602358155	23	1.61468583727204	149	0.00903539989178702	0.080526767546201
KLF6	NA	NA	NA	NA	0	NA	NA
AKR1E2	0.05	1.00002428685812	6	3.44718373824871	2	0.00377901316265227	0.25900850502084
AKR1C1	NA	NA	NA	NA	0	NA	NA
AKR1C2	NA	NA	NA	NA	0	NA	NA
AKR1C3	NA	NA	NA	NA	0	NA	NA
AKR1CL1	0.05	1.00280206075113	5	3.75627787466328	4	0.00561597529174085	0.168627192063363
AKR1C4	0.05	1.0035818659527	4	3.02786742172145	8	0.011692365520034	0.0466581410628658
UCN3	NA	NA	NA	NA	0	NA	NA
TUBAL3	0.05	0.999575357708491	14	2.32594744098325	49	0.000956010541627995	0.570496893394809
NET1	NA	NA	NA	NA	0	NA	NA
CALML5	0.05	1.00062270535574	3	3.59105146342317	1	0.0114032379211775	0.0494725785537861
CALML3	0.05	1.00208724375409	3	3.23499745190665	2	0.0161854814351312	0.0191147215658835
ASB13	NA	NA	NA	NA	0	NA	NA
FAM208B	0.05	1.00199696393163	3	3.71987247431308	2	0.0137801064141297	0.0307070703292343
GDI2	NA	NA	NA	NA	0	NA	NA
ANKRD16	0.05	1.00046908244502	2	3.36166836137998	1	0.0121006748721553	0.0429663751357289
FBXO18	0.05	0.949200890068009	24	1.40572222223117	213	0.0493200258500282	3.6996898591692e-05
IL15RA	NA	NA	NA	NA	0	NA	NA
IL2RA	0.05	1.00098789250359	4	3.19452502878512	3	0.00708464408395567	0.121920667506211
RBM17	NA	NA	NA	NA	0	NA	NA
PFKFB3	0.05	1.0009720427224	2	3.89682949295304	1	0.0133361860706976	0.0335433158777453
AL137145.1	0.05	1.00268794001928	7	2.83567079635777	10	0.00247753318228323	0.360909636532492
DKFZP667F0711	NA	NA	NA	NA	0	NA	NA
PRKCQ	0.05	0.999737563315521	8	2.927894269812	2	0.00219340567613064	0.390015827160599
SFMBT2	0.05	1.00110274313449	12	2.57103402556153	39	0.000120557983424648	0.840369719893147
ITIH5	0.05	1.00199026716484	9	2.82231621761971	20	0.00128323787842886	0.510966473215418
ITIH2	0.05	1.00494282341954	2	3.74105339650406	1	0.0284276023545888	0.0018381390600226
KIN	0.05	1.01182576776856	3	3.32322014698266	7	0.0391602283290071	0.000245993674029401
ATP5C1	0.05	1.00138298731136	12	2.39283672725509	58	0.000548500442513181	0.667431524117072
TAF3	0.05	1.00480229114216	6	3.00832068947351	8	0.0102306831246615	0.0628564634423528
GATA3	0.05	0.999416645541893	14	2.23276628094002	94	0.00206979803438794	0.403722840862532
CELF2	0.05	1.00418746864154	13	2.211899845755	48	1.30645382325251e-05	0.947135616923221
USP6NL	0.05	0.981372627961742	16	2.07307140996799	69	0.0157308657988475	0.0208949890288832
ECHDC3	0.05	0.989636001762896	22	1.58487576772967	129	0.0128513512979717	0.0369542361218673
PROSER2	NA	NA	NA	NA	0	NA	NA
UPF2	NA	NA	NA	NA	0	NA	NA
DHTKD1	NA	NA	NA	NA	0	NA	NA
SEC61A2	NA	NA	NA	NA	0	NA	NA
NUDT5	0.05	0.993823763432181	15	2.29579947262247	59	0.00496479960717648	0.195614315676689
CDC123	0.05	0.972948415230576	25	1.99599716434426	105	0.0247644464469539	0.0036742145902205
CAMK1D	0.05	0.997616984461786	10	2.46217192176183	41	0.00139356789065853	0.493326305692193
CCDC3	NA	NA	NA	NA	0	NA	NA
OPTN	0.05	0.999833065116849	10	2.65665708496024	25	0.000132676975885045	0.832651106885905
MCM10	NA	NA	NA	NA	0	NA	NA
UCMA	0.05	0.99617004261258	10	2.61141172782075	36	0.00299425200958918	0.315123640610288
PHYH	NA	NA	NA	NA	0	NA	NA
AL138764.1	NA	NA	NA	NA	0	NA	NA
SEPHS1	NA	NA	NA	NA	0	NA	NA
BEND7	0.05	0.976863340509683	26	1.42292998966103	167	0.0226547668254667	0.00548841665302585
PRPF18	0.05	1.00054837531036	11	2.22651268135796	54	0.00056117223960475	0.663844004850088
RP11-295P9.3	0.05	0.996807839058385	11	2.40516010364687	29	0.00107045988820075	0.548282432210464
FRMD4A	NA	NA	NA	NA	0	NA	NA
FAM107B	NA	NA	NA	NA	0	NA	NA
CDNF	NA	NA	NA	NA	0	NA	NA
HSPA14	NA	NA	NA	NA	0	NA	NA
SUV39H2	NA	NA	NA	NA	0	NA	NA
DCLRE1C	0.05	0.99715213973523	8	2.62361103464112	16	0.000660201030056759	0.637345031422505
MEIG1	NA	NA	NA	NA	0	NA	NA
OLAH	NA	NA	NA	NA	0	NA	NA
ACBD7	NA	NA	NA	NA	0	NA	NA
C10orf111	NA	NA	NA	NA	0	NA	NA
RPP38	NA	NA	NA	NA	0	NA	NA
NMT2	0.05	1.00511245643557	12	2.52427412489576	33	0.00014938293529889	0.822592089488875
FAM171A1	NA	NA	NA	NA	0	NA	NA
ITGA8	NA	NA	NA	NA	0	NA	NA
FAM188A	NA	NA	NA	NA	0	NA	NA
PTER	0.05	0.988011115334862	17	1.86678900270643	76	0.0100988843217582	0.0645845584725208
C1QL3	0.05	1.00328267121533	8	2.81944669552246	6	0.00800044689600267	0.100160683861319
RSU1	0.05	1.00272013119541	2	3.49670559606333	1	0.0237028493256916	0.00449522501883372
CUBN	NA	NA	NA	NA	0	NA	NA
TRDMT1	NA	NA	NA	NA	0	NA	NA
