gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
TUBB8	0.05	0.99895983496062	21	1.73157901649702	74	0.00378207121292345	0.289978104061049
ZMYND11	NA	NA	NA	NA	0	NA	NA
DIP2C	0.05	0.995590465625286	10	2.46723934581299	19	0.00139883572389708	0.520124712351852
PRR26	NA	NA	NA	NA	0	NA	NA
LARP4B	NA	NA	NA	NA	0	NA	NA
AL359878.1	NA	NA	NA	NA	0	NA	NA
GTPBP4	NA	NA	NA	NA	0	NA	NA
IDI2	NA	NA	NA	NA	0	NA	NA
IDI1	0.05	0.980035813142659	16	2.28646234553398	89	0.0177296526029871	0.0214958959533542
WDR37	NA	NA	NA	NA	0	NA	NA
ADARB2	0.05	1.00177291476566	13	2.39041618406865	69	0.00155644229780561	0.497489520244581
PFKP	NA	NA	NA	NA	0	NA	NA
PITRM1	0.05	0.998286174995917	17	2.00960439464	120	0.00448580738078759	0.249064969663404
KLF6	0.05	1.00750351964466	10	2.9022573803445	25	0.00318894465864491	0.331292078403655
AKR1E2	NA	NA	NA	NA	0	NA	NA
AKR1C1	0.05	1.00131534187795	11	2.53473964040036	46	0.000321523581868871	0.75788276211406
AKR1C2	0.05	1.00642616814788	10	2.49351403357101	36	0.000969918652380782	0.592310453589931
AKR1C3	0.05	0.997342535121876	9	2.40822635814146	42	0.000668100877575222	0.656754446712011
AKR1CL1	NA	NA	NA	NA	0	NA	NA
AKR1C4	0.05	0.992678924373019	20	1.79443772381423	121	0.00943071977492749	0.0942637595769991
UCN3	0.05	0.998644584629824	8	2.97644913407667	11	1.6646659900144e-06	0.982305135364917
TUBAL3	NA	NA	NA	NA	0	NA	NA
NET1	0.05	0.999009246391319	6	2.83805265325633	15	7.54759063597884e-05	0.88128120991584
CALML5	0.05	0.998764008901687	11	2.526424698657	72	0.000455442237357387	0.713695208235403
CALML3	NA	NA	NA	NA	0	NA	NA
ASB13	NA	NA	NA	NA	0	NA	NA
FAM208B	0.05	0.994308636144656	17	1.98190802149375	94	0.00535532496475837	0.207790426365847
GDI2	NA	NA	NA	NA	0	NA	NA
ANKRD16	NA	NA	NA	NA	0	NA	NA
FBXO18	NA	NA	NA	NA	0	NA	NA
IL15RA	0.05	1.00354602044134	14	2.30920466418568	56	0.000697338159671527	0.649813272598865
IL2RA	NA	NA	NA	NA	0	NA	NA
RBM17	NA	NA	NA	NA	0	NA	NA
PFKFB3	NA	NA	NA	NA	0	NA	NA
AL137145.1	NA	NA	NA	NA	0	NA	NA
DKFZP667F0711	0.05	0.987242116890106	17	2.01450891721315	81	0.010138889042453	0.0826838064228748
PRKCQ	NA	NA	NA	NA	0	NA	NA
SFMBT2	NA	NA	NA	NA	0	NA	NA
ITIH5	0.05	0.998187185622382	9	3.2448868313245	4	2.55688985959114e-06	0.978070904630413
ITIH2	NA	NA	NA	NA	0	NA	NA
KIN	0.05	1.00175293596145	5	3.34609737907818	2	0.012891437230443	0.0502169577165549
ATP5C1	0.05	0.987839955340927	11	2.85867471968161	18	0.0105676280971597	0.076423771155262
TAF3	0.05	0.987357340512004	17	2.27779014704744	85	0.0103256026550284	0.0798925333718207
GATA3	NA	NA	NA	NA	0	NA	NA
CELF2	NA	NA	NA	NA	0	NA	NA
USP6NL	0.05	0.997217404276671	14	2.3118369861673	53	0.00223355690852051	0.41629338114376
ECHDC3	0.05	0.997814720518801	5	3.33973221436576	2	0.000678902024441415	0.654169318820592
PROSER2	NA	NA	NA	NA	0	NA	NA
UPF2	NA	NA	NA	NA	0	NA	NA
DHTKD1	NA	NA	NA	NA	0	NA	NA
SEC61A2	NA	NA	NA	NA	0	NA	NA
NUDT5	0.05	0.997530623907169	8	2.9652147588701	11	1.44814113505322e-05	0.947842534985463
CDC123	0.05	0.972572065916162	23	1.57174885341023	181	0.0271433615910787	0.00434961692663366
CAMK1D	NA	NA	NA	NA	0	NA	NA
CCDC3	NA	NA	NA	NA	0	NA	NA
OPTN	NA	NA	NA	NA	0	NA	NA
MCM10	0.05	0.995781665390262	16	2.28266516893134	60	0.0037325955622177	0.293160989734056
UCMA	0.05	1.00421408023696	2	3.93829611265286	4	0.0270991528926881	0.00438195200858396
PHYH	NA	NA	NA	NA	0	NA	NA
AL138764.1	NA	NA	NA	NA	0	NA	NA
SEPHS1	NA	NA	NA	NA	0	NA	NA
BEND7	NA	NA	NA	NA	0	NA	NA
PRPF18	0.05	0.980847989760758	20	2.00366143397068	92	0.0160704019549291	0.0286687874124635
RP11-295P9.3	NA	NA	NA	NA	0	NA	NA
FRMD4A	NA	NA	NA	NA	0	NA	NA
FAM107B	0.05	0.993046030005692	15	2.17797496653474	85	0.00582709436480685	0.188801301018014
CDNF	0.05	1.00104526017397	3	3.84264143617487	1	0.0155004093651869	0.0316702623534892
HSPA14	NA	NA	NA	NA	0	NA	NA
SUV39H2	NA	NA	NA	NA	0	NA	NA
DCLRE1C	0.05	1.00231495201849	3	3.59591474716689	1	0.0201188837589522	0.0142591287944388
MEIG1	0.05	0.995793809697648	16	2.43168250890479	37	0.00177126459770902	0.469193947953818
OLAH	NA	NA	NA	NA	0	NA	NA
ACBD7	0.05	0.997804849919877	5	3.7034055083466	2	0.00090509044831118	0.604962633103506
C10orf111	0.05	0.998567048258769	16	2.1922452882923	57	0.00199609829380559	0.442249975238749
RPP38	0.05	1.00831055191474	7	2.90609359171569	18	0.00872712782479258	0.107527291457031
NMT2	0.05	0.994939648887104	11	2.2032204331146	42	0.00263009974681028	0.377686165247974
FAM171A1	NA	NA	NA	NA	0	NA	NA
ITGA8	0.05	0.999384107690116	13	2.87128925624037	13	7.77360855406058e-06	0.961773454952135
FAM188A	NA	NA	NA	NA	0	NA	NA
PTER	0.05	0.981782545774897	24	1.35743502705352	166	0.0186431452111902	0.0183641611729471
C1QL3	NA	NA	NA	NA	0	NA	NA
RSU1	0.05	1.00163935380638	8	3.24297909800715	13	0.00103155633904582	0.580775440360751
CUBN	0.05	0.991085004107284	17	1.92736811039634	98	0.0084002862106624	0.114369849704432
TRDMT1	NA	NA	NA	NA	0	NA	NA
VIM	NA	NA	NA	NA	0	NA	NA
ST8SIA6	NA	NA	NA	NA	0	NA	NA
PTPLA	NA	NA	NA	NA	0	NA	NA
STAM	NA	NA	NA	NA	0	NA	NA
TMEM236	NA	NA	NA	NA	0	NA	NA
MRC1L1	0.05	0.999736680877083	6	3.72418573073606	1	0.00339143376907161	0.316374963323314
TMEM236	0.05	1.00151344855425	11	2.60012543349783	31	4.73668877739305e-05	0.905821997786354
MRC1	NA	NA	NA	NA	0	NA	NA
SLC39A12	0.05	0.999578107195803	3	3.31332175872674	5	0.00272482136483418	0.369220826499614
CACNB2	NA	NA	NA	NA	0	NA	NA
NSUN6	NA	NA	NA	NA	0	NA	NA
ARL5B	0.05	0.982343039157944	23	1.49009187839564	144	0.0197766145935937	0.0151187638548677
C10orf112	0.05	0.997506743419774	20	1.72774241298471	141	0.00766488080695929	0.131585166750417
PLXDC2	0.05	1.00286603308927	9	2.94846347773586	18	0.000604741936161377	0.672444873000481
NEBL	NA	NA	NA	NA	0	NA	NA
C10orf113	0.05	1.0015598491705	13	2.23240185681421	53	0.000542106533775728	0.688939184235572
CASC10	0.05	1.0062892784259	6	2.82496679718489	4	0.0214453945518791	0.0113730149818673
SKIDA1	0.05	1.00337645182281	2	3.333675240788	2	0.0284175436773644	0.00351446504020208
MLLT10	0.05	0.991530370873608	23	1.69350929043618	97	0.010291866851472	0.0803892855432874
DNAJC1	NA	NA	NA	NA	0	NA	NA
EBLN1	NA	NA	NA	NA	0	NA	NA
COMMD3	NA	NA	NA	NA	0	NA	NA
BMI1	NA	NA	NA	NA	0	NA	NA
SPAG6	NA	NA	NA	NA	0	NA	NA
PIP4K2A	0.05	1.00500110791893	15	1.90292835825941	44	4.56550082881062e-05	0.907531752774556
ARMC3	NA	NA	NA	NA	0	NA	NA
MSRB2	NA	NA	NA	NA	0	NA	NA
PTF1A	NA	NA	NA	NA	0	NA	NA
C10orf115	NA	NA	NA	NA	0	NA	NA
C10orf67	0.05	1.00865241295785	2	3.98368490213074	1	0.0474315257266363	0.000151021013148729
OTUD1	NA	NA	NA	NA	0	NA	NA
KIAA1217	NA	NA	NA	NA	0	NA	NA
AL353583.1	NA	NA	NA	NA	0	NA	NA
ARHGAP21	0.05	0.998701468924347	14	2.45486086121973	32	0.000985307347638735	0.589387183564225
PRTFDC1	NA	NA	NA	NA	0	NA	NA
ENKUR	NA	NA	NA	NA	0	NA	NA
THNSL1	NA	NA	NA	NA	0	NA	NA
GPR158	0.05	0.999045338645815	11	2.69603003328486	23	0.000204804550040189	0.805666450393495
MYO3A	NA	NA	NA	NA	0	NA	NA
GAD2	NA	NA	NA	NA	0	NA	NA
APBB1IP	0.05	0.996268373197257	17	2.03927742634321	98	0.00522721594757838	0.213327918737186
PDSS1	0.05	0.991640993166112	15	2.38646721174974	48	0.00651697828987707	0.164531704295641
ABI1	0.05	1.00068481172591	16	2.08330905936175	57	0.00175893091402266	0.470746738262298
ANKRD26	0.05	0.989126242149814	13	2.42402865594822	85	0.00771207916846022	0.13039814453074
YME1L1	0.05	1.00317917747168	4	3.29451192125563	8	0.00700579407231594	0.149484540430463
MASTL	NA	NA	NA	NA	0	NA	NA
ACBD5	0.05	0.999573802051971	5	2.98767449801118	12	0.00175845024967786	0.470807420332695
PTCHD3	0.05	0.998246044996022	7	3.45950182073634	10	0.000102205781316621	0.86202952806927
RAB18	0.05	0.987294018220499	15	2.47540807898857	29	0.00963098993560527	0.0908211132051657
MKX	NA	NA	NA	NA	0	NA	NA
ARMC4	0.05	1.0103324218516	6	3.3599597439602	8	0.0215620173307141	0.0111496969961521
MPP7	NA	NA	NA	NA	0	NA	NA
WAC	NA	NA	NA	NA	0	NA	NA
BAMBI	NA	NA	NA	NA	0	NA	NA
C10orf126	NA	NA	NA	NA	0	NA	NA
LYZL1	NA	NA	NA	NA	0	NA	NA
SVIL	0.05	1.00095053799011	11	2.73809035056447	21	4.5666219722517e-05	0.907520450539686
KIAA1462	NA	NA	NA	NA	0	NA	NA
MTPAP	0.05	1.00007520929659	3	3.19333637087025	3	0.00746756611901	0.136679334177535
MAP3K8	0.05	0.996599713594809	7	3.0201281173586	14	0.000504444142489018	0.699395884740017
LYZL2	NA	NA	NA	NA	0	NA	NA
ZNF438	NA	NA	NA	NA	0	NA	NA
ZEB1	NA	NA	NA	NA	0	NA	NA
ARHGAP12	NA	NA	NA	NA	0	NA	NA
KIF5B	NA	NA	NA	NA	0	NA	NA
EPC1	NA	NA	NA	NA	0	NA	NA
CCDC7	0.05	1.00078280561323	5	3.22566159224022	5	0.00489159156138457	0.228686027009525
C10orf68	0.05	1.01019639665483	17	1.74539721033106	111	0.00190602417583742	0.452745808791542
ITGB1	0.05	1.00299304019585	10	2.68599497544403	41	0.000107417910299611	0.858591244555698
NRP1	NA	NA	NA	NA	0	NA	NA
PARD3	0.05	1.00014883711697	9	2.69093622573373	37	0.000122935563023978	0.848836144173567
CUL2	0.05	0.997884296513199	8	2.72325505605817	39	0.000158286386551947	0.828768850870502
CREM	0.05	0.99824733024151	18	1.79974267807114	106	0.00545613885865932	0.203551548091888
CCNY	NA	NA	NA	NA	0	NA	NA
GJD4	NA	NA	NA	NA	0	NA	NA
FZD8	0.05	0.995932632415115	12	2.38099118498753	49	0.00277570636179001	0.364781903823855
NAMPTL	0.05	0.966680574534015	25	1.22387227255731	169	0.0328758336292429	0.00167253073141414
ANKRD30A	0.05	0.974340316212241	24	1.34706189735926	105	0.0242656308551952	0.00705480854904165
ZNF248	NA	NA	NA	NA	0	NA	NA
ZNF25	0.05	0.992518119910169	24	1.41189726539073	92	0.00976421550210163	0.0886063358626469
ZNF33A	0.05	0.981165517096828	29	0.85157825244178	98	0.022117211492704	0.0101463200139845
ZNF37A	NA	NA	NA	NA	0	NA	NA
AL133216.1	NA	NA	NA	NA	0	NA	NA
ZNF33B	0.05	0.99672437358467	17	1.7186335651905	67	0.00433562723825991	0.257162946829094
BMS1	NA	NA	NA	NA	0	NA	NA
RET	0.05	1.0010722544672	7	3.20430716395079	7	0.00171887858349553	0.475846838881137
CSGALNACT2	NA	NA	NA	NA	0	NA	NA
RASGEF1A	0.05	1.00360112537012	4	3.20307139883265	2	0.0190831832375297	0.0170268458573251
FXYD4	NA	NA	NA	NA	0	NA	NA
HNRNPF	0.05	1.00149940559379	16	1.89225874456137	64	0.00197929871943809	0.44417878804812
ZNF487	NA	NA	NA	NA	0	NA	NA
ZNF239	0.05	1.00026185124574	14	2.07064474860027	76	0.00172222612739574	0.475417159371105
ZNF485	0.05	0.998309543559424	7	3.26365087977182	12	4.21804308318814e-08	0.99718308512601
ZNF32	0.05	0.998491320898576	5	3.49140339894189	3	0.00269169935341264	0.37215057790505
CXCL12	0.05	0.967366678350405	22	1.5280921263008	171	0.0304757242460776	0.00249302072618149
TMEM72	0.05	1.00260414390427	9	3.16747492670458	17	0.00128528446627751	0.537578373541982
RASSF4	NA	NA	NA	NA	0	NA	NA
C10orf10	0.05	0.997882378308834	7	2.77920328866854	8	1.40634369306551e-05	0.948599699841664
C10orf25	0.05	0.9977556805946	7	3.24722657814188	4	6.60374099244749e-05	0.888900880705022
ZNF22	NA	NA	NA	NA	0	NA	NA
OR13A1	NA	NA	NA	NA	0	NA	NA
ALOX5	0.05	0.990820991818998	14	2.10176948499685	47	0.00626542355688397	0.172941217232155
MARCH8	NA	NA	NA	NA	0	NA	NA
ZFAND4	NA	NA	NA	NA	0	NA	NA
FAM21C	NA	NA	NA	NA	0	NA	NA
FAM25E	NA	NA	NA	NA	0	NA	NA
AGAP4	0.05	1.00519383624769	16	1.77454234150305	37	8.83154655212949e-05	0.871660215386785
PTPN20A	0.05	0.998598090832463	13	1.97978479369486	19	0.000228904606812832	0.794790873971083
SYT15	NA	NA	NA	NA	0	NA	NA
GPRIN2	0.05	0.992457312956071	17	1.84991107635538	35	0.00522223979894014	0.213546505012351
NPY4R	NA	NA	NA	NA	0	NA	NA
ANXA8L1	NA	NA	NA	NA	0	NA	NA
FAM25B	0.05	0.993443517651281	7	2.26841532611111	12	0.00330564461290817	0.322584764554446
AGAP10	NA	NA	NA	NA	0	NA	NA
ANTXRL	0.05	1.00723615992336	11	2.52469742133817	21	0.000801436763666896	0.626439644280542
ANXA8L2	NA	NA	NA	NA	0	NA	NA
AL603965.1	NA	NA	NA	NA	0	NA	NA
FAM21B	NA	NA	NA	NA	0	NA	NA
ASAH2C	NA	NA	NA	NA	0	NA	NA
AGAP9	NA	NA	NA	NA	0	NA	NA
FAM25G	NA	NA	NA	NA	0	NA	NA
ANXA8	0.05	1.00594024124372	5	3.02985893289581	2	0.0258496935372129	0.00540381250530156
ZNF488	0.05	0.999910936700812	7	3.2852062751581	1	0.00321781673920895	0.329109203571706
RBP3	NA	NA	NA	NA	0	NA	NA
GDF2	NA	NA	NA	NA	0	NA	NA
GDF10	0.05	0.971191619869546	21	2.14620005358432	30	0.0282668207588363	0.00360413067712341
PTPN20B	NA	NA	NA	NA	0	NA	NA
FAM25C	0.05	0.996790805908509	8	2.91343880911448	13	0.000521122966605274	0.69471143853264
FRMPD2	0.05	1.00393943400578	13	2.38955925458102	72	0.000375810342234103	0.738925839335454
MAPK8	0.05	0.995944696223256	15	2.65668645752968	22	0.00190395619341233	0.452991311676366
ARHGAP22	0.05	0.992769255507668	20	1.54255783541617	103	0.010971844547775	0.0709844801262633
WDFY4	NA	NA	NA	NA	0	NA	NA
LRRC18	0.05	1.00441576520609	9	2.80184739014935	29	0.00128364257255559	0.537838460627095
VSTM4	0.05	0.993291813689257	13	2.27245137404228	40	0.00409483598414777	0.270835457686853
FAM170B	0.05	0.988700721435886	21	1.81788294267545	111	0.0104633399870527	0.0778982586000551
C10orf128	0.05	1.00240970470438	4	3.64428826396994	3	0.0114603277905825	0.0649561008243027
C10orf71	0.05	1.00034837034666	3	3.59102135095867	1	0.01275941544861	0.051415692465655
DRGX	NA	NA	NA	NA	0	NA	NA
